on_diag_step,off_diag_step,train_loss,epoch,step,on_diag_epoch,off_diag_epoch
148.26626586914062,82499.3828125,560.76318359375,52,40949,,
228.106201171875,78404.546875,620.12890625,52,40999,,
192.26344299316406,80083.2265625,592.6795654296875,52,41049,,
148.18096923828125,79309.8125,544.72998046875,52,41099,,
131.6287078857422,81627.1171875,539.7642822265625,52,41149,,
193.1482696533203,78199.6875,584.146728515625,52,41199,,
206.86790466308594,76050.6640625,587.1212158203125,52,41249,,
203.79896545410156,78248.671875,595.0422973632812,52,41299,,
178.59869384765625,80565.9375,581.4283447265625,52,41349,,
,,,52,41392,168.40951538085938,79685.078125
102.24615478515625,83059.984375,517.5460815429688,53,41399,,
143.66726684570312,78665.21875,536.9933471679688,53,41449,,
219.71255493164062,79368.7578125,616.5563354492188,53,41499,,
188.64456176757812,80142.1015625,589.3551025390625,53,41549,,
150.04763793945312,80148.09375,550.7880859375,53,41599,,
148.31198120117188,77003.015625,533.3270263671875,53,41649,,
169.80819702148438,79793.0078125,568.773193359375,53,41699,,
124.18208312988281,78240.140625,515.3827514648438,53,41749,,
184.8158416748047,80109.15625,585.3616333007812,53,41799,,
136.83218383789062,79028.171875,531.9730224609375,53,41849,,
149.27508544921875,80789.8125,553.22412109375,53,41899,,
182.21282958984375,80012.984375,582.2777099609375,53,41949,,
154.87777709960938,77956.0625,544.6580810546875,53,41999,,
203.61416625976562,76398.78125,585.6080322265625,53,42049,,
174.36666870117188,77987.296875,564.3031005859375,53,42099,,
237.0531463623047,76374.78125,618.9270629882812,53,42149,,
,,,53,42173,171.41741943359375,79480.265625
180.20626831054688,77103.015625,565.7213134765625,54,42199,,
145.885986328125,77944.1796875,535.6068725585938,54,42249,,
112.54837799072266,82111.046875,523.1036376953125,54,42299,,
135.6198272705078,78631.578125,528.7777099609375,54,42349,,
154.73593139648438,88756.0234375,598.5160522460938,54,42399,,
117.32843017578125,80789.875,521.27783203125,54,42449,,
234.02899169921875,76275.65625,615.4072265625,54,42499,,
114.72358703613281,79876.875,514.1079711914062,54,42549,,
154.94544982910156,77473.40625,542.3125,54,42599,,
103.4720687866211,84487.5,525.9095458984375,54,42649,,
139.44552612304688,78315.359375,531.0223388671875,54,42699,,
158.71127319335938,77520.4375,546.3134765625,54,42749,,
152.69000244140625,79656.59375,550.9729614257812,54,42799,,
188.6181182861328,81003.28125,593.634521484375,54,42849,,
166.24838256835938,77858.5625,555.5411987304688,54,42899,,
162.82681274414062,80372.125,564.6874389648438,54,42949,,
,,,54,42954,166.45095825195312,79352.234375
81.88656616210938,80731.9921875,485.5465087890625,55,42999,,
137.04335021972656,81030.28125,542.1947631835938,55,43049,,
155.84017944335938,79141.328125,551.5468139648438,55,43099,,
144.3397674560547,78525.1875,536.9656982421875,55,43149,,
131.90524291992188,80504.859375,534.4295654296875,55,43199,,
193.3300018310547,76751.359375,577.0867919921875,55,43249,,
183.317626953125,77675.5859375,571.695556640625,55,43299,,
97.71761322021484,82273.140625,509.08331298828125,55,43349,,
195.01373291015625,80987.5859375,599.95166015625,55,43399,,
159.39315795898438,80539.671875,562.091552734375,55,43449,,
189.7828826904297,77533.375,577.4497680664062,55,43499,,
122.1332778930664,80051.8125,522.392333984375,55,43549,,
140.68040466308594,83855.84375,559.9595947265625,55,43599,,
149.19430541992188,78234.546875,540.3670654296875,55,43649,,
86.13227081298828,80584.6875,489.0556945800781,55,43699,,
,,,55,43735,164.51231384277344,79242.7265625
135.03298950195312,79057.75,530.3217163085938,56,43749,,
166.41795349121094,79677.625,564.8060913085938,56,43799,,
105.80616760253906,82869.171875,520.1520385742188,56,43849,,
139.9121551513672,81257.640625,546.2003784179688,56,43899,,
207.6640625,75353.234375,584.4302368164062,56,43949,,
202.37600708007812,78302.9765625,593.890869140625,56,43999,,
169.98228454589844,77635.109375,558.1578369140625,56,44049,,
113.41151428222656,78164.6875,504.23492431640625,56,44099,,
184.07272338867188,78091.59375,574.5306396484375,56,44149,,
157.84434509277344,79015.8984375,552.923828125,56,44199,,
124.7938232421875,77680.671875,513.1971435546875,56,44249,,
195.2943115234375,78598.5625,588.287109375,56,44299,,
138.34373474121094,79799.5,537.3412475585938,56,44349,,
150.04739379882812,76300.765625,531.5512084960938,56,44399,,
120.37713623046875,80857.09375,524.66259765625,56,44449,,
177.7485809326172,78138.375,568.4404296875,56,44499,,
,,,56,44516,166.52572631835938,79111.3671875
197.90066528320312,80851.890625,602.1600952148438,57,44549,,
236.6080780029297,75167.8359375,612.447265625,57,44599,,
147.04074096679688,84269.0234375,568.3858642578125,57,44649,,
153.32797241210938,80923.2890625,557.9443969726562,57,44699,,
156.5228729248047,80203.7265625,557.54150390625,57,44749,,
134.10621643066406,78867.6875,528.4446411132812,57,44799,,
162.51837158203125,77842.453125,551.7305908203125,57,44849,,
189.39956665039062,79990.15625,589.350341796875,57,44899,,
152.8184814453125,78908.3125,547.3600463867188,57,44949,,
117.98475646972656,80791.828125,521.9439086914062,57,44999,,
231.06134033203125,75891.40625,610.5183715820312,57,45049,,
170.74098205566406,78524.265625,563.3623046875,57,45099,,
205.24252319335938,80270.4140625,606.5946044921875,57,45149,,
153.5792236328125,79979.390625,553.4761962890625,57,45199,,
154.51170349121094,79191.71875,550.4702758789062,57,45249,,
,,,57,45297,169.5430145263672,78877.40625
144.08212280273438,78876.90625,538.4666748046875,58,45299,,
163.75863647460938,76969.3125,548.605224609375,58,45349,,
113.56884002685547,79427.390625,510.7057800292969,58,45399,,
160.23500061035156,78057.734375,550.523681640625,58,45449,,
160.01992797851562,79665.59375,558.347900390625,58,45499,,
136.91941833496094,80035.703125,537.097900390625,58,45549,,
121.54339599609375,81699.0390625,530.03857421875,58,45599,,
152.71234130859375,76229.078125,533.8577270507812,58,45649,,
270.675537109375,75098.109375,646.1660766601562,58,45699,,
140.29783630371094,80880.453125,544.7000732421875,58,45749,,
195.18865966796875,79171.8359375,591.0478515625,58,45799,,
160.77438354492188,77908.203125,550.3154296875,58,45849,,
191.271728515625,77722.59375,579.8846435546875,58,45899,,
206.8939208984375,76348.265625,588.63525390625,58,45949,,
129.2432861328125,80274.515625,530.6158447265625,58,45999,,
143.27857971191406,80811.890625,547.3380126953125,58,46049,,
,,,58,46078,163.30711364746094,78901.53125
191.29031372070312,78284.046875,582.7105712890625,59,46099,,
197.9920196533203,77115.921875,583.5715942382812,59,46149,,
175.73204040527344,77869.9609375,565.0818481445312,59,46199,,
155.956298828125,76884.46875,540.378662109375,59,46249,,
177.63441467285156,79124.0234375,573.2545166015625,59,46299,,
133.48361206054688,82803.625,547.501708984375,59,46349,,
219.25213623046875,77835.8984375,608.431640625,59,46399,,
163.80711364746094,82949.921875,578.5567016601562,59,46449,,
145.2796173095703,79472.8828125,542.64404296875,59,46499,,
246.60601806640625,73957.875,616.3953857421875,59,46549,,
217.3601531982422,78254.1328125,608.6307983398438,59,46599,,
125.16888427734375,80451.21875,527.4249267578125,59,46649,,
144.0596923828125,81480.3046875,551.461181640625,59,46699,,
162.2279815673828,76817.140625,546.3136596679688,59,46749,,
106.7364501953125,79743.703125,505.4549560546875,59,46799,,
198.4931182861328,77366.3828125,585.3250122070312,59,46849,,
,,,59,46859,165.06344604492188,78751.640625
158.8134002685547,76974.0546875,543.6836547851562,60,46899,,
150.26611328125,80856.078125,554.5465087890625,60,46949,,
193.6765594482422,80969.34375,598.5232543945312,60,46999,,
260.2712097167969,72675.46875,623.6485595703125,60,47049,,
155.54476928710938,77185.390625,541.4716796875,60,47099,,
205.95809936523438,77165.40625,591.78515625,60,47149,,
158.45413208007812,79122.8671875,554.0684814453125,60,47199,,
180.48013305664062,78141.6328125,571.1882934570312,60,47249,,
123.92662048339844,80672.46875,527.2889404296875,60,47299,,
171.75399780273438,79554.953125,569.5287475585938,60,47349,,
150.65206909179688,78070.7734375,541.0059204101562,60,47399,,
184.464599609375,78084.640625,574.8878173828125,60,47449,,
175.52398681640625,75782.4375,554.4361572265625,60,47499,,
235.3769073486328,75682.890625,613.7913818359375,60,47549,,
142.45840454101562,78887.109375,536.8939208984375,60,47599,,
,,,60,47640,163.51979064941406,78652.5625
118.43466186523438,80838.453125,522.626953125,61,47649,,
198.75439453125,75690.0625,577.2047119140625,61,47699,,
189.98974609375,77833.578125,579.1575927734375,61,47749,,
246.71041870117188,76391.21875,628.66650390625,61,47799,,
162.68751525878906,79870.625,562.0406494140625,61,47849,,
193.33584594726562,76131.484375,573.9932861328125,61,47899,,
135.67019653320312,83087.65625,551.1084594726562,61,47949,,
171.58038330078125,79178.71875,567.4739990234375,61,47999,,
119.71464538574219,78212.8125,510.7786865234375,61,48049,,
119.72885131835938,81740.1484375,528.4295654296875,61,48099,,
150.48138427734375,78203.265625,541.4976806640625,61,48149,,
144.14657592773438,78418.234375,536.2377319335938,61,48199,,
168.30789184570312,77110.90625,553.8624267578125,61,48249,,
164.83041381835938,76259.28125,546.1268310546875,61,48299,,
167.880615234375,77897.1171875,557.3662109375,61,48349,,
134.3851776123047,79020.3125,529.4867553710938,61,48399,,
,,,61,48421,162.8226776123047,78586.4765625
212.70327758789062,76847.890625,596.9427490234375,62,48449,,
216.9364776611328,76869.296875,601.282958984375,62,48499,,
231.058349609375,77191.2421875,617.0145263671875,62,48549,,
144.92713928222656,75889.2109375,524.3731689453125,62,48599,,
176.4837188720703,78238.25,567.6749877929688,62,48649,,
169.37155151367188,75310.1171875,545.922119140625,62,48699,,
151.03497314453125,78730.078125,544.6853637695312,62,48749,,
147.1542510986328,79367.8125,543.9932861328125,62,48799,,
120.90721130371094,79285.15625,517.3330078125,62,48849,,
186.46292114257812,73675.546875,554.8406372070312,62,48899,,
128.95252990722656,81179.796875,534.8515014648438,62,48949,,
289.20208740234375,72083.546875,649.6198120117188,62,48999,,
146.29493713378906,78834.84375,540.4691772460938,62,49049,,
147.3880615234375,79035.8359375,542.5672607421875,62,49099,,
111.43739318847656,80562.3359375,514.2490844726562,62,49149,,
158.02899169921875,79684.46875,556.4512939453125,62,49199,,
,,,62,49202,159.36305236816406,78360.0546875
222.6529998779297,80682.484375,626.0654296875,63,49249,,
142.46022033691406,77449.1171875,529.705810546875,63,49299,,
156.64495849609375,79819.671875,555.7432861328125,63,49349,,
290.1319274902344,74065.0390625,660.4571533203125,63,49399,,
142.5897979736328,76809.921875,526.639404296875,63,49449,,
183.47694396972656,81295.328125,589.9535522460938,63,49499,,
96.32862854003906,82038.71875,506.522216796875,63,49549,,
180.38619995117188,79346.8828125,577.12060546875,63,49599,,
115.46522521972656,81574.734375,523.3388671875,63,49649,,
197.28375244140625,76714.7578125,580.8575439453125,63,49699,,
194.0530242919922,79005.9375,589.0827026367188,63,49749,,
116.42497253417969,78835.46875,510.602294921875,63,49799,,
137.05996704101562,78321.109375,528.66552734375,63,49849,,
278.95391845703125,77445.25,666.18017578125,63,49899,,
103.23880767822266,77165.8515625,489.06805419921875,63,49949,,
,,,63,49983,162.75466918945312,78384.53125
137.8742218017578,77937.8828125,527.5635986328125,64,49999,,
184.5469970703125,77273.6875,570.9154052734375,64,50049,,
173.5975341796875,77049.09375,558.843017578125,64,50099,,
137.8333282470703,79845.96875,537.0631713867188,64,50149,,
321.50518798828125,74718.359375,695.0969848632812,64,50199,,
213.23406982421875,75600.015625,591.234130859375,64,50249,,
147.32180786132812,79220.90625,543.4263305664062,64,50299,,
171.84121704101562,77714.9375,560.4158935546875,64,50349,,
101.82943725585938,78037.90625,492.0189514160156,64,50399,,
143.79067993164062,80403.96875,545.810546875,64,50449,,
162.79986572265625,81045.6875,568.0283203125,64,50499,,
166.5626220703125,80034.1171875,566.733154296875,64,50549,,
160.9844512939453,78604.8828125,554.0088500976562,64,50599,,
141.34912109375,77906.75,530.8828735351562,64,50649,,
208.46310424804688,77593.375,596.429931640625,64,50699,,
152.30076599121094,78759.015625,546.0958251953125,64,50749,,
,,,64,50764,161.06309509277344,78374.9921875
210.8015594482422,77534.46875,598.473876953125,65,50799,,
105.68660736083984,79038.03125,500.87677001953125,65,50849,,
111.43244171142578,78796.7421875,505.4161376953125,65,50899,,
130.37826538085938,79636.6640625,528.5615844726562,65,50949,,
145.7308807373047,76860.1796875,530.0317993164062,65,50999,,
119.73464965820312,79311.2109375,516.2907104492188,65,51049,,
171.24871826171875,77161.078125,557.0540771484375,65,51099,,
199.47213745117188,76778.46875,583.364501953125,65,51149,,
123.57887268066406,80561.625,526.386962890625,65,51199,,
250.9872589111328,75986.8359375,630.9214477539062,65,51249,,
107.91940307617188,80498.2265625,510.4105224609375,65,51299,,
157.12428283691406,77474.390625,544.4962158203125,65,51349,,
141.63941955566406,79689.234375,540.0855712890625,65,51399,,
99.92401123046875,81586.84375,507.85821533203125,65,51449,,
109.33369445800781,76519.203125,491.9296875,65,51499,,
,,,65,51545,158.393310546875,78247.3515625
218.19366455078125,72761.265625,582.0,66,51549,,
137.56564331054688,78132.0,528.2256469726562,66,51599,,
215.33287048339844,79074.328125,610.7045288085938,66,51649,,
168.8526153564453,78151.84375,559.61181640625,66,51699,,
122.75950622558594,79925.1875,522.3854370117188,66,51749,,
146.98597717285156,78956.546875,541.7686767578125,66,51799,,
149.83602905273438,78382.484375,541.7484130859375,66,51849,,
262.8677673339844,74546.9375,635.6024169921875,66,51899,,
143.85986328125,79646.59375,542.0928344726562,66,51949,,
228.1291046142578,74449.09375,600.3745727539062,66,51999,,
162.8933868408203,79435.65625,560.0716552734375,66,52049,,
145.15298461914062,80227.5,546.2904663085938,66,52099,,
173.1859130859375,74803.953125,547.2056884765625,66,52149,,
173.68325805664062,77839.9140625,562.8828125,66,52199,,
125.57084655761719,80967.5,530.4083251953125,66,52249,,
110.4849853515625,78605.8984375,503.51446533203125,66,52299,,
,,,66,52326,159.43194580078125,78182.515625
150.08535766601562,74869.234375,524.4315185546875,67,52349,,
133.07020568847656,78079.390625,523.4671630859375,67,52399,,
148.08822631835938,79815.0,547.1632080078125,67,52449,,
146.30747985839844,77208.7109375,532.3510131835938,67,52499,,
156.2779083251953,76208.328125,537.3195190429688,67,52549,,
154.210693359375,77182.921875,540.1253051757812,67,52599,,
206.89390563964844,74168.75,577.7376708984375,67,52649,,
250.69537353515625,72105.09375,611.2208251953125,67,52699,,
154.2692108154297,80609.921875,557.3187866210938,67,52749,,
261.0426025390625,74309.15625,632.58837890625,67,52799,,
142.6060028076172,78584.3671875,535.52783203125,67,52849,,
166.61354064941406,79623.21875,564.7296142578125,67,52899,,
186.2427215576172,80474.78125,588.6166381835938,67,52949,,
202.81690979003906,77397.984375,589.8068237304688,67,52999,,
190.05950927734375,75048.4609375,565.3018188476562,67,53049,,
123.09562683105469,81317.3359375,529.6823120117188,67,53099,,
,,,67,53107,157.44947814941406,78047.7890625
131.02651977539062,79465.5,528.35400390625,68,53149,,
117.11618041992188,80142.5390625,517.828857421875,68,53199,,
130.0067138671875,77228.078125,516.1470947265625,68,53249,,
148.3536376953125,81032.046875,553.5138549804688,68,53299,,
163.01425170898438,77753.546875,551.781982421875,68,53349,,
125.70785522460938,78484.40625,518.1298828125,68,53399,,
131.13949584960938,80017.703125,531.22802734375,68,53449,,
180.45932006835938,76144.71875,561.182861328125,68,53499,,
207.06063842773438,78194.390625,598.0325927734375,68,53549,,
155.2899627685547,77930.453125,544.9421997070312,68,53599,,
128.1704864501953,81439.03125,535.3656616210938,68,53649,,
106.74376678466797,76968.46875,491.58612060546875,68,53699,,
152.188232421875,78209.703125,543.2366943359375,68,53749,,
132.63914489746094,79457.171875,529.9249877929688,68,53799,,
198.09506225585938,77179.828125,583.9942016601562,68,53849,,
,,,68,53888,156.3413848876953,78057.609375
211.72662353515625,72815.984375,575.8065185546875,69,53899,,
156.47357177734375,78035.1484375,546.6492919921875,69,53949,,
212.3710174560547,75051.0078125,587.6260375976562,69,53999,,
179.294921875,76867.9609375,563.6347045898438,69,54049,,
323.2127685546875,72777.828125,687.1019287109375,69,54099,,
154.88623046875,77024.875,540.0106201171875,69,54149,,
145.91845703125,76055.390625,526.1954345703125,69,54199,,
97.4376449584961,78347.90625,489.17718505859375,69,54249,,
160.04937744140625,78860.078125,554.3497314453125,69,54299,,
185.07510375976562,78446.234375,577.3062744140625,69,54349,,
104.96340942382812,78291.3515625,496.420166015625,69,54399,,
135.68777465820312,81034.3671875,540.859619140625,69,54449,,
170.97959899902344,76415.25,553.0558471679688,69,54499,,
170.0384063720703,77706.8359375,558.5725708007812,69,54549,,
162.12423706054688,79754.578125,560.8970947265625,69,54599,,
216.16448974609375,78881.65625,610.57275390625,69,54649,,
,,,69,54669,155.0184326171875,77953.84375
110.56743621826172,80067.015625,510.90252685546875,70,54699,,
135.8101043701172,81657.3671875,544.096923828125,70,54749,,
214.77853393554688,75019.203125,589.87451171875,70,54799,,
241.6211395263672,74550.2109375,614.3721923828125,70,54849,,
123.31922149658203,77509.375,510.8660888671875,70,54899,,
142.1109619140625,78442.6953125,534.324462890625,70,54949,,
146.4826202392578,77671.28125,534.8389892578125,70,54999,,
123.77578735351562,75377.71875,500.66436767578125,70,55049,,
193.17738342285156,79811.671875,592.2357177734375,70,55099,,
89.18409729003906,83275.5859375,505.56201171875,70,55149,,
120.84658813476562,79508.484375,518.3890380859375,70,55199,,
146.8780517578125,76135.359375,527.5548095703125,70,55249,,
220.65420532226562,77060.46875,605.95654296875,70,55299,,
186.07582092285156,75906.96875,565.6106567382812,70,55349,,
141.06484985351562,79941.90625,540.7744140625,70,55399,,
110.12922668457031,80542.453125,512.8414916992188,70,55449,,
,,,70,55450,156.07186889648438,77778.5859375
172.29275512695312,74924.8828125,546.9171752929688,71,55499,,
151.42665100097656,81655.46875,559.7039794921875,71,55549,,
123.53631591796875,75897.2734375,503.0226745605469,71,55599,,
115.9347152709961,79630.1875,514.0856323242188,71,55649,,
131.56307983398438,79523.640625,529.1812744140625,71,55699,,
147.83810424804688,77072.375,533.199951171875,71,55749,,
168.90707397460938,76652.015625,552.1671142578125,71,55799,,
169.8993377685547,79311.75,566.4580688476562,71,55849,,
123.57182312011719,79840.3515625,522.7735595703125,71,55899,,
180.380859375,74613.25,553.4471435546875,71,55949,,
114.53730010986328,79297.6640625,511.0256042480469,71,55999,,
168.76687622070312,74976.515625,543.6494140625,71,56049,,
205.84962463378906,75634.15625,584.0203857421875,71,56099,,
176.39869689941406,77040.2890625,561.6001586914062,71,56149,,
234.88381958007812,76789.9375,618.83349609375,71,56199,,
,,,71,56231,157.0592041015625,77715.8515625
135.83726501464844,75993.6953125,515.8057250976562,72,56249,,
216.18975830078125,75005.015625,591.21484375,72,56299,,
119.9053726196289,77311.6796875,506.4637451171875,72,56349,,
141.6199493408203,75252.328125,517.881591796875,72,56399,,
101.69078063964844,77352.6015625,488.45379638671875,72,56449,,
243.52731323242188,74038.921875,613.721923828125,72,56499,,
90.24101257324219,78624.78125,483.36492919921875,72,56549,,
209.999755859375,74238.71875,581.193359375,72,56599,,
225.85736083984375,74539.984375,598.5572509765625,72,56649,,
196.49337768554688,75523.703125,574.1118774414062,72,56699,,
108.74336242675781,78901.5,503.2508544921875,72,56749,,
111.18208312988281,80234.2265625,512.3532104492188,72,56799,,
172.06973266601562,76959.40625,556.8667602539062,72,56849,,
154.83712768554688,75965.0,534.662109375,72,56899,,
198.4165496826172,79366.265625,595.2478637695312,72,56949,,
100.74458312988281,77488.4921875,488.18701171875,72,56999,,
,,,72,57012,154.9051055908203,77636.4140625
153.86007690429688,76653.8046875,537.1290893554688,73,57049,,
191.6178741455078,76110.0703125,572.168212890625,73,57099,,
128.51268005371094,76979.765625,513.4114990234375,73,57149,,
126.89408111572266,79290.2265625,523.34521484375,73,57199,,
142.74966430664062,76380.8984375,524.6541748046875,73,57249,,
276.577880859375,71830.109375,635.7283935546875,73,57299,,
185.33184814453125,72859.640625,549.6300048828125,73,57349,,
149.3885498046875,76132.65625,530.0518188476562,73,57399,,
138.1859130859375,77906.734375,527.7196044921875,73,57449,,
147.62298583984375,77860.9140625,536.9275512695312,73,57499,,
143.8497314453125,79889.4453125,543.2969360351562,73,57549,,
149.14398193359375,78859.265625,543.4403076171875,73,57599,,
155.24130249023438,74346.953125,526.97607421875,73,57649,,
198.19906616210938,76382.1875,580.1099853515625,73,57699,,
158.74078369140625,76935.96875,543.420654296875,73,57749,,
,,,73,57793,153.13597106933594,77606.765625
165.55230712890625,77861.890625,554.8617553710938,74,57799,,
113.41987609863281,77987.8359375,503.35906982421875,74,57849,,
118.04682922363281,79648.171875,516.2876586914062,74,57899,,
150.82086181640625,81634.796875,558.994873046875,74,57949,,
213.92318725585938,74443.09375,586.138671875,74,57999,,
176.12844848632812,79556.984375,573.913330078125,74,58049,,
143.34881591796875,80291.1484375,544.8045654296875,74,58099,,
165.82351684570312,78751.1796875,559.5794067382812,74,58149,,
179.26223754882812,78317.421875,570.849365234375,74,58199,,
183.61239624023438,74839.453125,557.8096923828125,74,58249,,
191.5945281982422,77135.59375,577.2724609375,74,58299,,
205.2349853515625,77361.90625,592.0444946289062,74,58349,,
125.17166900634766,81102.78125,530.685546875,74,58399,,
195.64697265625,74893.1875,570.1129150390625,74,58449,,
153.12696838378906,73277.25,519.51318359375,74,58499,,
121.20343017578125,78290.515625,512.656005859375,74,58549,,
,,,74,58574,154.0547637939453,77475.6796875
150.59129333496094,75352.703125,527.3547973632812,75,58599,,
181.84434509277344,75665.984375,560.1742553710938,75,58649,,
210.61595153808594,77551.5625,598.373779296875,75,58699,,
136.73260498046875,75883.796875,516.151611328125,75,58749,,
185.7813720703125,74793.078125,559.7467651367188,75,58799,,
147.41500854492188,76614.359375,530.48681640625,75,58849,,
186.51483154296875,78461.2734375,578.8211669921875,75,58899,,
314.23284912109375,74244.6484375,685.4560546875,75,58949,,
179.2523956298828,74831.578125,553.4102783203125,75,58999,,
134.58351135253906,82044.6015625,544.8065185546875,75,59049,,
106.25916290283203,77080.5859375,491.6620788574219,75,59099,,
140.95761108398438,75430.2265625,518.1087646484375,75,59149,,
162.94711303710938,77382.0625,549.857421875,75,59199,,
186.01815795898438,75510.109375,563.5687255859375,75,59249,,
154.81454467773438,76549.234375,537.5606689453125,75,59299,,
102.426513671875,79979.8359375,502.32568359375,75,59349,,
,,,75,59355,151.61630249023438,77416.2265625
169.52517700195312,78760.21875,563.3262939453125,76,59399,,
190.3926544189453,72557.21875,553.1787109375,76,59449,,
196.6217803955078,72996.765625,561.6055908203125,76,59499,,
197.30447387695312,74006.515625,567.3370361328125,76,59549,,
152.33883666992188,77531.796875,539.997802734375,76,59599,,
121.70863342285156,79169.6953125,517.55712890625,76,59649,,
156.8855743408203,75744.2109375,535.6066284179688,76,59699,,
119.13858032226562,78381.0,511.0435791015625,76,59749,,
117.97427368164062,76208.796875,499.01824951171875,76,59799,,
192.28717041015625,76216.375,573.3690185546875,76,59849,,
108.37710571289062,79977.84375,508.2663269042969,76,59899,,
166.26905822753906,73110.390625,531.8209838867188,76,59949,,
98.9461669921875,81268.078125,505.28656005859375,76,59999,,
163.83688354492188,78711.7421875,557.3956298828125,76,60049,,
180.2515869140625,74062.515625,550.5641479492188,76,60099,,
,,,76,60136,152.98760986328125,77379.9375
159.99900817871094,78759.203125,553.7950439453125,77,60149,,
169.51339721679688,76307.6015625,551.0513916015625,77,60199,,
151.23617553710938,76339.5859375,532.93408203125,77,60249,,
203.25460815429688,75415.84375,580.3338623046875,77,60299,,
175.2430877685547,76590.421875,558.1951904296875,77,60349,,
102.66017150878906,81102.265625,508.1715087890625,77,60399,,
174.13446044921875,79115.203125,569.71044921875,77,60449,,
217.10369873046875,71731.9921875,575.763671875,77,60499,,
104.80375671386719,80469.34375,507.15045166015625,77,60549,,
140.23866271972656,76306.71875,521.7722778320312,77,60599,,
112.06706237792969,76760.625,495.87017822265625,77,60649,,
117.00999450683594,77389.015625,503.955078125,77,60699,,
185.08189392089844,76475.3515625,567.4586181640625,77,60749,,
147.75210571289062,78619.8125,540.8511962890625,77,60799,,
187.93199157714844,76884.0625,572.352294921875,77,60849,,
126.89443969726562,80634.6640625,530.0677490234375,77,60899,,
,,,77,60917,152.7627410888672,77362.078125
167.30764770507812,78856.734375,561.59130859375,78,60949,,
108.33949279785156,82111.1640625,518.8953247070312,78,60999,,
119.1756820678711,77070.0078125,504.5257263183594,78,61049,,
147.66929626464844,77472.9375,535.0339965820312,78,61099,,
144.81414794921875,75353.7265625,521.582763671875,78,61149,,
113.36129760742188,80940.9296875,518.06591796875,78,61199,,
121.56324005126953,80564.8828125,524.3876342773438,78,61249,,
173.48602294921875,77414.515625,560.55859375,78,61299,,
116.66839599609375,77863.703125,505.9869079589844,78,61349,,
159.90684509277344,78048.8125,550.15087890625,78,61399,,
117.47271728515625,78944.890625,512.1971435546875,78,61449,,
114.57876586914062,78396.546875,506.5614929199219,78,61499,,
157.84597778320312,73967.9140625,527.685546875,78,61549,,
131.06109619140625,77319.8359375,517.6602783203125,78,61599,,
132.8747100830078,79319.75,529.4734497070312,78,61649,,
,,,78,61698,149.46005249023438,77323.5
167.97633361816406,77562.046875,555.7865600585938,79,61699,,
105.51242065429688,79131.1171875,501.1679992675781,79,61749,,
161.09500122070312,77497.6640625,548.5833129882812,79,61799,,
169.61087036132812,79837.703125,568.7993774414062,79,61849,,
151.97256469726562,76804.828125,535.9967041015625,79,61899,,
196.2294158935547,75469.6171875,573.5775146484375,79,61949,,
145.09190368652344,78250.1640625,536.3427124023438,79,61999,,
106.70117950439453,79422.859375,503.8154602050781,79,62049,,
155.1098175048828,77271.21875,541.4658813476562,79,62099,,
101.81678771972656,81281.6796875,508.22515869140625,79,62149,,
161.74176025390625,76994.1796875,546.712646484375,79,62199,,
263.842041015625,71661.421875,622.149169921875,79,62249,,
146.3531951904297,78284.6328125,537.7763671875,79,62299,,
169.99188232421875,77827.640625,559.1300659179688,79,62349,,
119.60587310791016,73928.453125,489.24810791015625,79,62399,,
142.64535522460938,79657.6015625,540.933349609375,79,62449,,
,,,79,62479,153.7449951171875,77235.40625
174.21640014648438,75707.328125,552.7530517578125,80,62499,,
225.92620849609375,73391.765625,592.885009765625,80,62549,,
154.99627685546875,77643.125,543.2119140625,80,62599,,
187.3993682861328,77913.0,576.96435546875,80,62649,,
146.63035583496094,76834.1640625,530.8011474609375,80,62699,,
193.59033203125,78731.6796875,587.2487182617188,80,62749,,
134.65823364257812,76607.640625,517.6964111328125,80,62799,,
143.13442993164062,74625.171875,516.26025390625,80,62849,,
117.93431091308594,79570.7109375,515.787841796875,80,62899,,
112.42355346679688,79509.15625,509.9693298339844,80,62949,,
137.3319091796875,77628.3671875,525.4737548828125,80,62999,,
197.21875,75645.6171875,575.4468383789062,80,63049,,
115.44374084472656,81352.921875,522.2083129882812,80,63099,,
94.72100830078125,82132.203125,505.38201904296875,80,63149,,
150.4022216796875,78072.234375,540.763427734375,80,63199,,
176.72113037109375,76049.9453125,556.9708251953125,80,63249,,
,,,80,63260,150.70297241210938,77255.21875
190.44577026367188,76841.7265625,574.6544189453125,81,63299,,
117.18390655517578,77183.78125,503.102783203125,81,63349,,
148.76568603515625,76034.8125,528.939697265625,81,63399,,
157.8528594970703,76182.5625,538.7656860351562,81,63449,,
158.86866760253906,76044.0546875,539.0889282226562,81,63499,,
120.16812133789062,79937.90625,519.857666015625,81,63549,,
130.71908569335938,78030.71875,520.8726806640625,81,63599,,
97.86922454833984,76531.109375,480.5247802734375,81,63649,,
139.05987548828125,76048.109375,519.3004150390625,81,63699,,
106.23020935058594,79300.265625,502.73150634765625,81,63749,,
173.974853515625,76078.578125,554.3677368164062,81,63799,,
188.15029907226562,77142.1484375,573.8610229492188,81,63849,,
152.9313201904297,74755.34375,526.7080078125,81,63899,,
168.9205322265625,74993.296875,543.886962890625,81,63949,,
126.69544219970703,76719.140625,510.2911376953125,81,63999,,
